Vessel_ID,Timestamp,Maintenance_Type,Failure_Code,Repair_Time_hours,Incident_Type,Risk_Category,Maintenance_Cost_USD
SHIP_0043,2024-03-16,Propeller Repair,F003,0.0,Mechanical Failure,Low,2994.6306325974747
SHIP_0043,2024-08-08,Safety Systems,,0.0,Weather Damage,High,32624.178374043146
SHIP_0043,2024-07-08,Electrical System,F002,0.0,Human Error,Low,5942.1936412761315
SHIP_0043,2024-11-15,Engine Service,F008,21.77584666554107,Human Error,Low,24445.028340725836
SHIP_0043,2024-11-15,Propeller Repair,,0.0,System Malfunction,Medium,41221.05381247376
SHIP_0043,2024-06-03,Engine Service,F002,39.527709037746384,Normal Operation,Medium,4882.39592194623
SHIP_0043,2024-08-26,Propeller Repair,,7.649442903369092,Weather Damage,Medium,30357.09002321941
SHIP_0043,2024-02-02,Electrical System,,0.0,Weather Damage,Low,11605.874392671798
SHIP_0043,2024-03-20,Hull Inspection,F001,42.213477947716704,Weather Damage,Low,36307.59147233542
SHIP_0043,2024-05-15,Engine Service,F005,0.0,Mechanical Failure,Medium,9089.600388728888
SHIP_0043,2024-12-17,Navigation Equipment,,11.259641317926166,Normal Operation,Low,10650.322806478722
SHIP_0043,2024-11-15,Engine Service,F007,0.0,Collision Warning,Low,6859.976454274724
SHIP_0043,2024-07-01,Navigation Equipment,F005,38.552039547170324,Normal Operation,Low,23039.213309492687
SHIP_0043,2024-02-27,Engine Service,F004,28.686435718233827,Weather Damage,High,35446.48239262742
SHIP_0043,2024-06-15,Navigation Equipment,,0.0,Collision Warning,Low,8098.456772981172
SHIP_0043,2024-10-21,Engine Service,,26.82564522233424,Weather Damage,Medium,18031.433751911423
SHIP_0043,2024-02-01,Electrical System,,8.759827234919237,Collision Warning,High,37588.486244556945
SHIP_0043,2024-05-31,Hull Inspection,,0.0,Weather Damage,High,24606.665143178005
SHIP_0043,2024-11-12,Propeller Repair,,20.661574283065583,System Malfunction,Low,20331.934929943745
SHIP_0043,2024-05-24,Electrical System,F007,0.0,Weather Damage,Low,18517.88301419909
SHIP_0043,2024-05-13,Engine Service,F002,2.647232288064735,Human Error,Low,18035.684222860615
SHIP_0043,2024-09-30,Engine Service,,12.987029736229376,Weather Damage,Medium,23481.038574741662
SHIP_0043,2024-06-06,Propeller Repair,F003,35.4151685903215,Mechanical Failure,Low,40835.39104851118
SHIP_0043,2024-06-11,Safety Systems,F002,0.0,Weather Damage,Low,29705.631267739325
SHIP_0043,2024-10-28,Safety Systems,,0.0,Weather Damage,Medium,48680.069189345464
SHIP_0043,2024-06-17,Engine Service,F007,39.562792795556156,Normal Operation,Medium,48537.77395187289
SHIP_0043,2024-07-26,Electrical System,F005,0.0,Human Error,Medium,2334.5846601018866
SHIP_0043,2024-02-21,Hull Inspection,,0.0,Mechanical Failure,Low,1854.3111550520484
SHIP_0044,2024-10-24,Hull Inspection,,0.0,Human Error,High,16334.003413624243
SHIP_0044,2024-08-19,Navigation Equipment,F005,0.0,System Malfunction,Medium,39445.72597556986
SHIP_0044,2024-02-24,Engine Service,F008,0.0,Human Error,High,24724.56502915176
SHIP_0044,2024-09-16,Propeller Repair,F002,12.015035238697616,Collision Warning,Low,43461.587283845925
SHIP_0044,2024-10-01,Engine Service,,0.0,Normal Operation,Low,2138.352964126
SHIP_0044,2024-09-20,Safety Systems,F003,0.0,Normal Operation,Low,32159.374396237046
SHIP_0044,2024-06-26,Engine Service,,0.0,Collision Warning,Low,42001.79896292205
SHIP_0044,2024-07-04,Electrical System,,32.86225441455366,Human Error,High,29134.712649270634
SHIP_0044,2024-11-19,Engine Service,F001,11.061265858323578,Collision Warning,Medium,12473.812870929487
SHIP_0044,2024-06-28,Hull Inspection,F002,44.321483651434164,Mechanical Failure,High,6345.263055361156
SHIP_0044,2024-06-25,Electrical System,,0.0,Mechanical Failure,Low,42081.238480193024
SHIP_0044,2024-05-13,Navigation Equipment,F008,5.657554103750221,Mechanical Failure,Medium,23679.47180871527
SHIP_0044,2024-09-21,Propeller Repair,F003,17.423890839809005,Mechanical Failure,Low,17852.507160894827
SHIP_0044,2024-02-08,Safety Systems,F007,30.7104112580198,Normal Operation,Low,35168.33338805168
SHIP_0044,2024-02-16,Hull Inspection,F007,0.0,Mechanical Failure,Medium,35706.72257577735
SHIP_0044,2024-12-18,Propeller Repair,F002,0.0,Collision Warning,Medium,47263.58677718076
SHIP_0044,2024-03-24,Electrical System,F002,2.114776210404682,System Malfunction,Medium,8790.897059687868
SHIP_0044,2024-07-03,Navigation Equipment,F003,17.84785249468538,Collision Warning,Low,12639.337421041595
SHIP_0044,2024-03-29,Safety Systems,,25.386427695587074,Collision Warning,Low,10353.194734921943
SHIP_0044,2024-05-04,Safety Systems,F005,34.3364322362562,Normal Operation,Low,27574.603316066004
SHIP_0044,2024-01-18,Electrical System,F001,7.727670545870847,System Malfunction,Low,19905.308156094405
SHIP_0044,2024-06-22,Propeller Repair,,0.0,Mechanical Failure,Low,33867.774509808165
SHIP_0044,2024-02-14,Safety Systems,,36.40080508025145,System Malfunction,Low,6553.331042512303
SHIP_0044,2024-01-25,Navigation Equipment,,0.0,Mechanical Failure,Medium,7894.927854030204
SHIP_0044,2024-06-26,Propeller Repair,F007,0.0,System Malfunction,Low,44784.632070968095
SHIP_0044,2024-06-28,Safety Systems,,0.0,Human Error,Low,28112.234861010933
SHIP_0044,2024-09-12,Navigation Equipment,F002,22.26293418418607,System Malfunction,Low,7458.423068838703
SHIP_0044,2024-07-30,Engine Service,F008,28.405552268578553,Normal Operation,Medium,29708.794447833563
SHIP_0044,2024-10-29,Propeller Repair,,0.0,System Malfunction,High,42748.99812006597
SHIP_0044,2024-12-28,Hull Inspection,F001,0.0,Weather Damage,Low,38918.52906439561
SHIP_0044,2024-01-20,Electrical System,,0.0,Human Error,Low,42390.49325560091
SHIP_0044,2024-03-31,Electrical System,F002,0.0,System Malfunction,Medium,37421.915333284625
SHIP_0044,2024-09-21,Safety Systems,F004,0.0,Collision Warning,Low,25526.184606781797
SHIP_0045,2024-12-17,Propeller Repair,F006,8.802037928331305,Collision Warning,Low,45378.70005695799
SHIP_0045,2024-09-12,Propeller Repair,F003,31.473556716580323,Mechanical Failure,Medium,6358.352168411604
SHIP_0045,2024-03-11,Propeller Repair,F003,4.389492225465952,Collision Warning,Low,25784.41478707713
SHIP_0045,2024-06-27,Safety Systems,F006,15.814552679953492,Normal Operation,Low,46001.69873098661
SHIP_0045,2024-11-25,Navigation Equipment,F001,3.037346113647952,Collision Warning,Medium,17727.084781659956
SHIP_0045,2024-01-17,Navigation Equipment,,0.0,Human Error,Low,43392.38047708453
SHIP_0045,2024-01-06,Safety Systems,,0.0,Weather Damage,Low,952.8898233134455
SHIP_0045,2024-09-14,Hull Inspection,F001,0.0,Weather Damage,Low,18781.54939992983
SHIP_0045,2024-11-17,Engine Service,,0.0,Weather Damage,High,20305.756346931703
SHIP_0045,2024-06-20,Electrical System,,0.0,System Malfunction,Low,7717.6645382325705
SHIP_0045,2024-06-19,Safety Systems,,0.0,Human Error,Low,25809.754274902378
SHIP_0045,2024-07-02,Propeller Repair,F007,5.094049679505461,Weather Damage,Low,10293.993120890049
SHIP_0045,2024-10-28,Propeller Repair,F008,11.770519814886825,Human Error,High,4049.510099345572
SHIP_0045,2024-07-01,Hull Inspection,F006,6.294795573770571,Human Error,Low,43040.87230560682
SHIP_0045,2024-06-20,Propeller Repair,F004,22.94568175146216,System Malfunction,Low,4501.105622830155
SHIP_0045,2024-04-23,Propeller Repair,F006,40.88374514133626,Human Error,Medium,12141.111664896014
SHIP_0045,2024-12-08,Electrical System,F001,38.74343580540578,System Malfunction,Low,13828.329367203964
SHIP_0045,2024-07-25,Hull Inspection,,0.0,Human Error,Low,14362.09457711327
SHIP_0045,2024-02-16,Navigation Equipment,F002,0.0,Collision Warning,Medium,25152.367874768726
SHIP_0045,2024-12-23,Propeller Repair,F008,26.731995495853447,Normal Operation,High,20094.1997590879
SHIP_0045,2024-04-17,Electrical System,,0.0,System Malfunction,Low,37804.15586060119
SHIP_0045,2024-05-29,Electrical System,F004,0.0,Weather Damage,Low,18033.766242627997
SHIP_0045,2024-11-06,Hull Inspection,F007,0.0,Mechanical Failure,Low,37529.52630033334
SHIP_0045,2024-05-16,Navigation Equipment,F007,5.924839038994166,Collision Warning,Low,45100.365991843035
SHIP_0045,2024-08-01,Safety Systems,F006,47.54170491449018,System Malfunction,Medium,46117.9786987753
SHIP_0045,2024-04-23,Engine Service,F008,0.0,Collision Warning,High,34782.334786009786
SHIP_0045,2024-09-09,Safety Systems,,0.0,Human Error,Medium,11330.24799577728
SHIP_0045,2024-05-02,Safety Systems,F006,36.4169815156048,System Malfunction,Low,2474.5127935664177
SHIP_0045,2024-02-24,Navigation Equipment,F006,1.9166598623153592,Weather Damage,Low,42202.41431882865
SHIP_0045,2024-05-05,Engine Service,F008,0.0,Weather Damage,Low,23562.997124218353
SHIP_0046,2024-11-30,Propeller Repair,,27.420762884948555,System Malfunction,Medium,43271.48626153255
SHIP_0046,2024-08-30,Electrical System,F004,9.848792190383083,Weather Damage,High,23590.119153071697
SHIP_0046,2024-03-17,Propeller Repair,F006,17.04885781022249,Weather Damage,Medium,44159.46210470043
SHIP_0046,2024-11-07,Safety Systems,,0.0,Weather Damage,Medium,37246.80918713354
SHIP_0046,2024-01-25,Electrical System,F005,12.92105066945069,Normal Operation,Low,30191.615234991266
SHIP_0046,2024-09-06,Hull Inspection,F008,6.8826482749927775,Collision Warning,High,4155.566222933843
SHIP_0046,2024-09-05,Electrical System,F004,46.9196128539827,Normal Operation,Low,24689.956758704837
SHIP_0046,2024-04-09,Hull Inspection,,0.0,Weather Damage,Medium,49520.58539836713
SHIP_0046,2024-05-26,Electrical System,F003,0.0,Mechanical Failure,Medium,47042.17743111144
SHIP_0046,2024-03-05,Safety Systems,,0.0,Human Error,High,44430.08836734448
SHIP_0046,2024-02-16,Propeller Repair,,20.03062527635548,Collision Warning,Low,46869.71402603275
SHIP_0046,2024-12-09,Hull Inspection,,5.985615942422145,Collision Warning,Medium,18093.16227285306
SHIP_0046,2024-05-31,Navigation Equipment,,30.263325201235535,Mechanical Failure,High,27728.481869409316
SHIP_0046,2024-05-19,Hull Inspection,,21.086597905643785,System Malfunction,High,48951.26441390828
SHIP_0046,2024-07-16,Safety Systems,,34.586665633114535,Mechanical Failure,High,3100.937388237127
SHIP_0046,2024-01-03,Safety Systems,F005,0.0,Weather Damage,Low,30280.837420953576
SHIP_0046,2024-12-18,Electrical System,,36.22103552317147,Collision Warning,Low,34643.667816404704
SHIP_0046,2024-08-05,Electrical System,F006,0.0,Normal Operation,Medium,17231.56017445372
SHIP_0046,2024-12-30,Navigation Equipment,F005,30.29148183212782,System Malfunction,Low,1203.6853534695329
SHIP_0046,2024-11-16,Safety Systems,F001,44.437299860804735,Normal Operation,Medium,49718.21912198564
SHIP_0046,2024-11-01,Safety Systems,,0.0,Mechanical Failure,Medium,11322.685696572711
SHIP_0046,2024-04-23,Propeller Repair,,41.17728347676576,Collision Warning,Low,6581.040540459847
SHIP_0046,2024-07-13,Propeller Repair,F007,0.0,Mechanical Failure,Medium,17498.77482264098
SHIP_0046,2024-11-06,Propeller Repair,F006,13.66293702961595,Human Error,Low,20279.611799705057
SHIP_0046,2024-01-05,Electrical System,,14.260174147953153,Collision Warning,Low,38568.79559242483
SHIP_0046,2024-09-03,Engine Service,,0.0,System Malfunction,Low,4045.7563213848157
SHIP_0046,2024-02-23,Electrical System,F008,38.27939550757767,System Malfunction,Medium,40914.63644250277
SHIP_0046,2024-07-05,Hull Inspection,F001,0.0,Collision Warning,Medium,15293.299870545081
SHIP_0046,2024-05-23,Safety Systems,F003,0.0,Mechanical Failure,Low,40417.35601299188
SHIP_0046,2024-03-22,Navigation Equipment,F006,12.839627644285393,Collision Warning,Medium,24435.294556398683
SHIP_0046,2024-11-26,Hull Inspection,,28.983442854026876,System Malfunction,High,16666.940430323622
SHIP_0046,2024-01-24,Safety Systems,F007,0.0,Mechanical Failure,Low,30565.138722054944
SHIP_0046,2024-08-10,Hull Inspection,,0.0,Human Error,Low,15141.419146453127
SHIP_0046,2024-11-18,Engine Service,F008,0.0,System Malfunction,Low,6757.181898917026
SHIP_0046,2024-12-04,Hull Inspection,,42.981855897827145,Mechanical Failure,Low,9103.931298044216
SHIP_0047,2024-12-17,Electrical System,,3.551634085916083,System Malfunction,Medium,29037.403640551303
SHIP_0047,2024-09-07,Navigation Equipment,F006,0.0,Normal Operation,Low,41062.231682360514
SHIP_0047,2024-11-19,Navigation Equipment,F008,47.81439770792306,Weather Damage,Low,10741.36789123987
SHIP_0047,2024-01-31,Hull Inspection,F008,27.40974131170553,System Malfunction,Medium,8991.918563557829
SHIP_0047,2024-09-08,Electrical System,F002,32.81035945009987,Mechanical Failure,Low,3403.5568798028603
SHIP_0047,2024-11-26,Hull Inspection,F007,24.212324922607802,Normal Operation,Low,8052.948020144665
SHIP_0047,2024-11-22,Propeller Repair,,4.435530038812398,Human Error,Low,40779.45973018418
SHIP_0047,2024-07-20,Propeller Repair,F008,20.379995889042515,Collision Warning,Medium,41367.34179557875
SHIP_0047,2024-01-15,Electrical System,,23.12172214317369,Weather Damage,Low,7963.91184049385
SHIP_0047,2024-12-25,Hull Inspection,F003,23.37467142019917,Weather Damage,Low,32659.43221690516
SHIP_0047,2024-11-19,Safety Systems,F004,0.0,Collision Warning,Medium,37979.35424311266
SHIP_0047,2024-06-24,Navigation Equipment,F003,21.670295864650136,Normal Operation,Low,27933.696936487457
SHIP_0047,2024-07-08,Engine Service,,0.0,System Malfunction,Low,29953.805059425657
SHIP_0047,2024-11-25,Navigation Equipment,,0.0,Normal Operation,High,5673.04904044308
SHIP_0047,2024-07-18,Propeller Repair,,25.53659090344075,Normal Operation,Low,46868.09040687698
SHIP_0047,2024-01-07,Hull Inspection,F003,0.0,Collision Warning,Low,10720.194089729788
SHIP_0047,2024-07-16,Propeller Repair,F004,0.0,Weather Damage,Medium,24768.164497280643
SHIP_0047,2024-12-06,Propeller Repair,F005,0.0,System Malfunction,Low,23909.401024812338
SHIP_0047,2024-08-10,Navigation Equipment,F006,28.843668799707203,System Malfunction,Low,44995.14624426761
SHIP_0047,2024-12-10,Propeller Repair,,42.67627952215247,Mechanical Failure,Low,33967.082235373586
SHIP_0047,2024-01-31,Safety Systems,F007,0.0,Collision Warning,Medium,46561.611281812744
SHIP_0048,2024-11-07,Safety Systems,F007,0.0,Normal Operation,Medium,8602.474781692614
SHIP_0048,2024-07-12,Navigation Equipment,,27.67934888993385,Normal Operation,Medium,43029.62705332592
SHIP_0048,2024-04-11,Navigation Equipment,F007,0.0,Collision Warning,Low,38383.47587711462
SHIP_0048,2024-02-01,Navigation Equipment,,0.0,Mechanical Failure,Low,19421.423674712216
SHIP_0048,2024-03-14,Propeller Repair,,0.0,Human Error,Low,40902.77314910514
SHIP_0048,2024-08-14,Safety Systems,F004,27.51259873745354,Weather Damage,Low,25440.326608498275
SHIP_0048,2024-06-03,Electrical System,F002,0.0,Human Error,Medium,4363.862276073762
SHIP_0048,2024-04-01,Engine Service,F002,37.87487668090882,Mechanical Failure,Medium,8537.390443545075
SHIP_0048,2024-09-08,Hull Inspection,,29.5428460412217,System Malfunction,Medium,37682.719762744724
SHIP_0048,2024-12-26,Safety Systems,F007,40.22373470591898,Normal Operation,Low,28383.00655624267
SHIP_0048,2024-04-30,Safety Systems,,0.0,System Malfunction,Medium,46007.53018894215
SHIP_0048,2024-04-01,Safety Systems,,24.485379259023663,Collision Warning,Low,29716.270351481195
SHIP_0048,2024-01-24,Propeller Repair,F008,8.763248903194302,System Malfunction,Low,43063.90945255682
SHIP_0048,2024-08-19,Navigation Equipment,,0.0,Weather Damage,Low,25535.234397510423
SHIP_0048,2024-07-10,Propeller Repair,F004,0.0,System Malfunction,Medium,22855.861997740627
SHIP_0048,2024-10-21,Navigation Equipment,F007,9.853470936267005,Normal Operation,Low,23517.113457454805
SHIP_0048,2024-12-06,Engine Service,F007,0.0,Collision Warning,Low,7570.158235886582
SHIP_0048,2024-12-27,Safety Systems,F005,0.0,Weather Damage,Low,34342.72515608499
SHIP_0048,2024-05-29,Navigation Equipment,,40.11648881531037,System Malfunction,Low,44070.042891182
SHIP_0048,2024-09-09,Safety Systems,F005,0.0,Weather Damage,Low,28453.480495476557
SHIP_0048,2024-05-12,Safety Systems,F008,0.0,Mechanical Failure,Medium,4021.0677695704535
SHIP_0049,2024-11-11,Navigation Equipment,F008,0.0,Mechanical Failure,Low,49246.74397756763
SHIP_0049,2024-07-12,Engine Service,,0.0,Normal Operation,Low,25942.043864284347
SHIP_0049,2024-08-08,Electrical System,,0.0,System Malfunction,Low,17206.1251798059
SHIP_0049,2024-06-30,Electrical System,,0.0,Normal Operation,Low,31401.330508132098
SHIP_0049,2024-10-06,Electrical System,F001,0.0,Normal Operation,Low,29274.723659258045
SHIP_0049,2024-12-16,Propeller Repair,F006,0.0,Human Error,Medium,8572.917293357974
SHIP_0049,2024-12-04,Engine Service,,0.0,Collision Warning,Medium,22271.70779393366
SHIP_0049,2024-03-04,Safety Systems,F001,0.0,System Malfunction,Low,34756.610926389294
SHIP_0049,2024-09-02,Electrical System,,16.23529657082741,Mechanical Failure,Low,27285.450784956847
SHIP_0049,2024-03-28,Electrical System,F006,36.935154425576464,Human Error,Low,4176.1303572135985
SHIP_0049,2024-04-17,Electrical System,F002,0.0,Mechanical Failure,Low,38200.50731258021
SHIP_0049,2024-01-30,Navigation Equipment,,0.0,Collision Warning,Medium,44202.97486022217
SHIP_0049,2024-10-07,Safety Systems,F001,30.822692947120217,Human Error,Medium,12766.693817713603
SHIP_0049,2024-07-02,Hull Inspection,F007,0.0,Weather Damage,High,9956.965510655295
SHIP_0049,2024-06-18,Navigation Equipment,F002,0.0,Human Error,High,38625.42554176135
SHIP_0049,2024-04-08,Engine Service,,0.0,Weather Damage,Medium,34240.58077827076
SHIP_0049,2024-10-18,Engine Service,,0.0,Collision Warning,Medium,17966.37622587976
SHIP_0049,2024-02-19,Safety Systems,F004,0.0,Normal Operation,Medium,2463.7920391756425
SHIP_0049,2024-08-05,Safety Systems,F003,0.0,Collision Warning,Low,43739.32602676879
SHIP_0049,2024-02-21,Hull Inspection,F006,9.477611662835141,Collision Warning,Medium,39244.72299201593
SHIP_0049,2024-08-21,Safety Systems,F005,25.92831944629585,Normal Operation,Medium,5128.764356958718
SHIP_0049,2024-12-22,Hull Inspection,,30.24969419419928,Normal Operation,Low,30075.58091172168
SHIP_0050,2024-07-14,Safety Systems,F007,37.72742552059152,Normal Operation,Medium,8936.385986322737
SHIP_0050,2024-10-13,Hull Inspection,F005,11.475802995486406,Human Error,Low,19882.047610346548
SHIP_0050,2024-10-28,Electrical System,F004,0.0,Human Error,Low,45054.032150811465
SHIP_0050,2024-01-04,Hull Inspection,,10.499899599576558,Mechanical Failure,Medium,32554.890831699242
SHIP_0050,2024-02-21,Electrical System,F002,0.0,Weather Damage,High,17343.471644978777
SHIP_0050,2024-11-02,Propeller Repair,F005,0.0,Mechanical Failure,Medium,1087.8675261767862
SHIP_0050,2024-01-11,Safety Systems,,0.0,Normal Operation,Low,37735.77723713799
SHIP_0050,2024-03-24,Safety Systems,F003,15.16453500516692,Normal Operation,Medium,1121.4086752642497
SHIP_0050,2024-10-26,Electrical System,F005,0.0,Collision Warning,Low,12571.359431398278
SHIP_0050,2024-07-22,Navigation Equipment,F005,25.3569916301942,Normal Operation,Low,22966.859958298945
SHIP_0050,2024-07-02,Hull Inspection,F008,34.1028876382761,Normal Operation,Medium,47324.75170343174
SHIP_0050,2024-05-26,Electrical System,,32.62455231108688,Mechanical Failure,Medium,18328.050236185336
SHIP_0050,2024-05-11,Hull Inspection,F007,11.083092309921737,System Malfunction,Low,1697.7989385000978
SHIP_0050,2024-11-11,Hull Inspection,,16.537263887383844,System Malfunction,High,11291.684252648412
SHIP_0050,2024-02-16,Navigation Equipment,,41.24228680667482,Normal Operation,Low,37544.922998674614
SHIP_0050,2024-07-29,Propeller Repair,,45.754913993704314,System Malfunction,Low,9926.59125032121
SHIP_0050,2024-09-09,Hull Inspection,F008,0.0,Collision Warning,Low,3832.2752314776226
SHIP_0050,2024-10-24,Engine Service,F006,29.26862052264287,Human Error,Medium,8220.531093826856
SHIP_0050,2024-10-20,Propeller Repair,F004,27.354666550251988,Mechanical Failure,Medium,10995.803130162014
SHIP_0050,2024-09-18,Hull Inspection,,0.0,Mechanical Failure,Low,15513.206789490292
SHIP_0050,2024-09-14,Engine Service,F008,0.0,Collision Warning,Low,9584.816211043479
SHIP_0050,2024-08-12,Engine Service,F003,0.0,Weather Damage,Low,31942.682662748746
SHIP_0050,2024-12-03,Engine Service,F004,33.65733817792879,Normal Operation,Medium,31081.567721630665
SHIP_0050,2024-05-10,Propeller Repair,,30.91808399015899,Collision Warning,High,10716.641037089805
